BetDate,Strategy,Tournament,Player1,Player2,BetOnPlayer,BetType,TriggerValue,BetAmount,BetOdds,SackmannProb,BetcenterProb,MatchResult,ProfitLoss
2025-05-30,S3_Kelly,Vicenzachallenger,Chun Hsin Tseng,Joel Schwaerzler,P1,KellyEdge>0%,0.1918,0.0480,1.4100,76.5000,64.9254,Result Missing,
2025-05-30,S3_Kelly,Vicenzachallenger,Chris Rodesch,Facundo Mena,P1,KellyEdge>0%,0.1074,0.0269,1.4500,72.3000,63.1980,Result Missing,
2025-05-30,S3_Kelly,Chisinauchallenger,Ilia Simakin,Petr Bar Biryukov,P1,KellyEdge>0%,0.0380,0.0095,1.3000,77.8000,70.4545,Result Missing,
2025-05-30,S3_Kelly,Chisinauchallenger,Kaichi Uchida,Giles Hussey,P1,KellyEdge>0%,0.0999,0.0250,2.7600,42.6000,33.1719,Result Missing,
2025-05-30,S3_Kelly,Chisinauchallenger,Stuart Parker,Toby Samuel,P1,KellyEdge>0%,0.5185,0.1296,1.9300,76.8000,47.4114,Result Missing,
2025-05-31,S1_ProbDiff,Littlerockchallenger,Michael Zheng,Liam Draxl,P2,ProbDiff>5.0%,23.4300,1.0000,1.6800,77.9000,54.4715,Result Missing,
2025-05-31,S1_ProbDiff,Chisinauchallenger,Ilia Simakin,Giles Hussey,P1,ProbDiff>5.0%,12.2300,1.0000,1.4300,76.3000,64.0704,Result Missing,
2025-05-31,S1_ProbDiff,Chisinauchallenger,Toby Samuel,Clement Chidekh,P2,ProbDiff>5.0%,22.6800,1.0000,1.7500,75.0000,52.3161,Result Missing,
2025-05-31,S2_MaxSpread,Chisinauchallenger,Toby Samuel,Clement Chidekh,P2,MaxSpread,0.4200,1.0000,1.7500,75.0000,52.3161,Result Missing,
2025-05-31,S3_Kelly,Littlerockchallenger,Patrick Kypson,Andres Andrade,P2,KellyEdge>0%,0.0047,0.0012,2.5500,39.5000,35.9296,Result Missing,
2025-05-31,S3_Kelly,Littlerockchallenger,Michael Zheng,Liam Draxl,P2,KellyEdge>0%,0.4540,0.1135,1.6800,77.9000,54.4715,Result Missing,
2025-05-31,S3_Kelly,Chisinauchallenger,Ilia Simakin,Giles Hussey,P1,KellyEdge>0%,0.2118,0.0530,1.4300,76.3000,64.0704,Result Missing,
2025-05-31,S3_Kelly,Chisinauchallenger,Toby Samuel,Clement Chidekh,P2,KellyEdge>0%,0.4167,0.1042,1.7500,75.0000,52.3161,Result Missing,
2025-06-04,S1_ProbDiff,Birminghamchallenger,Rinky Hijikata,Yosuke Watanuki,P2,ProbDiff>5.0%,9.2400,1.0000,2.1200,52.4000,43.1635,Result Missing,
2025-06-04,S1_ProbDiff,Birminghamchallenger,Li Tu,Alex Bolt,P1,ProbDiff>5.0%,6.1000,1.0000,2.4900,42.9000,36.8020,Result Missing,
2025-06-04,S1_ProbDiff,Heilbronnchallenger,Dominic Stricker,Marko Topo,P1,ProbDiff>5.0%,14.5800,1.0000,1.7500,66.9000,52.3161,Result Missing,
2025-06-04,S1_ProbDiff,Prostejovchallenger,Alejandro Moro Canas,Alexander Shevchenko,P2,ProbDiff>5.0%,7.7000,1.0000,1.5900,65.3000,57.6000,Result Missing,
2025-06-04,S1_ProbDiff,Prostejovchallenger,Hugo Dellien,Maxim Mrva,P1,ProbDiff>5.0%,10.3900,1.0000,1.3600,77.7000,67.3077,Result Missing,
2025-06-04,S1_ProbDiff,Prostejovchallenger,Dimitar Kuzmanov,Norbert Gombos,P2,ProbDiff>5.0%,11.8200,1.0000,1.8600,61.0000,49.1803,Result Missing,
2025-06-04,S2_MaxSpread,Heilbronnchallenger,Dominic Stricker,Marko Topo,P1,MaxSpread,0.2600,1.0000,1.7500,66.9000,52.3161,Result Missing,
2025-06-04,S3_Kelly,Birminghamchallenger,Rinky Hijikata,Yosuke Watanuki,P2,KellyEdge>0%,0.0990,0.0248,2.1200,52.4000,43.1635,Result Missing,
2025-06-04,S3_Kelly,Birminghamchallenger,Li Tu,Alex Bolt,P1,KellyEdge>0%,0.0458,0.0114,2.4900,42.9000,36.8020,Result Missing,
2025-06-04,S3_Kelly,Heilbronnchallenger,Dominic Stricker,Marko Topo,P1,KellyEdge>0%,0.2277,0.0569,1.7500,66.9000,52.3161,Result Missing,
2025-06-04,S3_Kelly,Prostejovchallenger,Alejandro Moro Canas,Alexander Shevchenko,P2,KellyEdge>0%,0.0649,0.0162,1.5900,65.3000,57.6000,Result Missing,
2025-06-04,S3_Kelly,Prostejovchallenger,Hugo Dellien,Maxim Mrva,P1,KellyEdge>0%,0.1576,0.0394,1.3600,77.7000,67.3077,Result Missing,
2025-06-04,S3_Kelly,Prostejovchallenger,Dimitar Kuzmanov,Norbert Gombos,P2,KellyEdge>0%,0.1565,0.0391,1.8600,61.0000,49.1803,Result Missing,
2025-06-04,S3_Kelly,Tylerchallenger,Mitchell Krueger,Karue Sell,P2,KellyEdge>0%,0.0216,0.0054,2.8000,37.1000,32.6923,Result Missing,
2025-06-05,S1_ProbDiff,Birminghamchallenger,Martin Landaluce,Lloyd Harris,P2,ProbDiff>5.0%,9.4400,1.0000,1.4800,71.3000,61.8557,Result Missing,
2025-06-05,S1_ProbDiff,Birminghamchallenger,Colton Smith,Nicolas Moreno De Alboran,P1,ProbDiff>5.0%,7.9700,1.0000,1.6500,63.5000,55.5256,Result Missing,
2025-06-05,S1_ProbDiff,Heilbronnchallenger,Dominic Stricker,Marko Topo,P1,ProbDiff>5.0%,14.5800,1.0000,1.7500,66.9000,52.3161,Result Missing,
2025-06-05,S1_ProbDiff,Heilbronnchallenger,Guy Den Ouden,Gauthier Onclin,P1,ProbDiff>5.0%,8.4000,1.0000,1.5500,67.5000,59.1029,Result Missing,
2025-06-05,S1_ProbDiff,Heilbronnchallenger,Diego Dedura Palomero,Emilio Nava,P2,ProbDiff>5.0%,7.2500,1.0000,1.1600,86.2000,78.9474,Result Missing,
2025-06-05,S1_ProbDiff,Prostejovchallenger,Hugo Dellien,Dimitar Kuzmanov,P1,ProbDiff>5.0%,9.2400,1.0000,1.4800,71.1000,61.8557,Result Missing,
2025-06-05,S1_ProbDiff,Prostejovchallenger,Zsombor Piros,Alejandro Tabilo,P2,ProbDiff>5.0%,6.8300,1.0000,1.8200,57.1000,50.2732,Result Missing,
2025-06-05,S1_ProbDiff,Tylerchallenger,Antoine Escoffier,Yibing Wu,P2,ProbDiff>5.0%,7.8700,1.0000,1.2300,82.3000,74.4283,Result Missing,
2025-06-05,S2_MaxSpread,Heilbronnchallenger,Dominic Stricker,Marko Topo,P1,MaxSpread,0.2600,1.0000,1.7500,66.9000,52.3161,Result Missing,
2025-06-05,S3_Kelly,Birminghamchallenger,Martin Landaluce,Lloyd Harris,P2,KellyEdge>0%,0.1151,0.0288,1.4800,71.3000,61.8557,Result Missing,
2025-06-05,S3_Kelly,Birminghamchallenger,Colton Smith,Nicolas Moreno De Alboran,P1,KellyEdge>0%,0.0735,0.0184,1.6500,63.5000,55.5256,Result Missing,
2025-06-05,S3_Kelly,Heilbronnchallenger,Dominic Stricker,Marko Topo,P1,KellyEdge>0%,0.2277,0.0569,1.7500,66.9000,52.3161,Result Missing,
2025-06-05,S3_Kelly,Heilbronnchallenger,Guy Den Ouden,Gauthier Onclin,P1,KellyEdge>0%,0.0841,0.0210,1.5500,67.5000,59.1029,Result Missing,
2025-06-05,S3_Kelly,Prostejovchallenger,Hugo Dellien,Dimitar Kuzmanov,P1,KellyEdge>0%,0.1089,0.0272,1.4800,71.1000,61.8557,Result Missing,
2025-06-05,S3_Kelly,Prostejovchallenger,Zsombor Piros,Alejandro Tabilo,P2,KellyEdge>0%,0.0478,0.0120,1.8200,57.1000,50.2732,Result Missing,
2025-06-05,S3_Kelly,Tylerchallenger,Antoine Escoffier,Yibing Wu,P2,KellyEdge>0%,0.0534,0.0134,1.2300,82.3000,74.4283,Result Missing,
2025-06-07,S1_ProbDiff,Birminghamchallenger,Otto Virtanen,Brandon Holt,P2,ProbDiff>5.0%,6.7100,1.0000,2.4300,44.4000,37.6923,Result Missing,
2025-06-07,S1_ProbDiff,Heilbronnchallenger,Facundo Mena,Marko Topo,P1,ProbDiff>5.0%,9.6000,1.0000,2.2400,50.5000,40.8971,Result Missing,
2025-06-07,S1_ProbDiff,Tylerchallenger,Karue Sell,Yibing Wu,P2,ProbDiff>5.0%,12.5900,1.0000,1.2900,83.6000,71.0112,Result Missing,
2025-06-07,S2_MaxSpread,Heilbronnchallenger,Facundo Mena,Marko Topo,P1,MaxSpread,0.2600,1.0000,2.2400,50.5000,40.8971,Result Missing,
2025-06-07,S3_Kelly,Birminghamchallenger,Otto Virtanen,Brandon Holt,P2,KellyEdge>0%,0.0552,0.0138,2.4300,44.4000,37.6923,Result Missing,
2025-06-07,S3_Kelly,Heilbronnchallenger,Facundo Mena,Marko Topo,P1,KellyEdge>0%,0.1058,0.0265,2.2400,50.5000,40.8971,Result Missing,
2025-06-07,S3_Kelly,Tylerchallenger,Karue Sell,Yibing Wu,P2,KellyEdge>0%,0.2705,0.0676,1.2900,83.6000,71.0112,Result Missing,
